c,e,mse
0.004,0.02,0.009263729522119696
0.004,0.021,0.009606960542784346
0.004,0.022,0.009910879288210312
0.004,0.023,0.010148776791006906
0.004,0.024,0.010391857710142291
0.004,0.025,0.010588524701530058
0.004,0.026,0.010719912729249317
0.004,0.027,0.01089200876434849
0.004,0.028,0.011073019960289943
0.004,0.029,0.01129533234308815
0.004,0.03,0.011541387623234534
0.004,0.031,0.011692572520389268
0.004,0.032,0.011900037037863496
0.004,0.033,0.012072262684759805
0.004,0.034,0.012293912683914655
0.004,0.035,0.012533439408036895
0.004,0.036,0.012714087496374569
0.004,0.037,0.013069587698395368
0.004,0.038,0.013242641565647757
0.004,0.039,0.013393649010419662
0.004,0.04,0.013643521256049626
0.004,0.041,0.013876611351473656
0.004,0.042,0.014030150545214082
0.004,0.043,0.01430574221788277
0.004,0.044,0.01430036875769451
0.004,0.045,0.014322060677641458
0.004,0.046,0.014414685578244203
0.004,0.047,0.014654801083031547
0.004,0.048,0.015056156688919416
0.004,0.049,0.015146892280660402
0.004,0.05,0.015237627872401396
0.004,0.051,0.015359444561073443
0.004,0.052,0.015359444561073443
0.004,0.053,0.015359444561073443
0.004,0.054,0.015359444561073443
0.004,0.055,0.015359444561073443
0.004,0.056,0.015359444561073443
0.004,0.057,0.015359444561073443
0.004,0.058,0.015359444561073443
0.004,0.059,0.015359444561073443
0.004,0.06,0.015359444561073443
0.004,0.061,0.015359444561073443
0.004,0.062,0.015359444561073443
0.004,0.063,0.015359444561073443
0.004,0.064,0.015359444561073443
0.004,0.065,0.015359444561073443
0.004,0.066,0.015359444561073443
0.004,0.067,0.015359444561073443
0.004,0.068,0.015359444561073443
0.004,0.069,0.015359444561073443
0.004,0.07,0.015359444561073443
0.004,0.071,0.015359444561073443
0.004,0.072,0.015359444561073443
0.004,0.073,0.015359444561073443
0.004,0.074,0.015359444561073443
0.004,0.075,0.015359444561073443
0.004,0.076,0.015359444561073443
0.004,0.077,0.015359444561073443
0.004,0.078,0.015359444561073443
0.004,0.079,0.015359444561073443
0.004,0.08,0.015359444561073443
0.004,0.081,0.015359444561073443
0.004,0.082,0.015359444561073443
0.004,0.083,0.015359444561073443
0.004,0.084,0.015359444561073443
0.004,0.085,0.015359444561073443
0.004,0.086,0.015359444561073443
0.004,0.087,0.015359444561073443
0.004,0.088,0.015359444561073443
0.004,0.089,0.015359444561073443
0.004,0.09,0.015359444561073443
0.004,0.091,0.015359444561073443
0.004,0.092,0.015359444561073443
0.004,0.093,0.015359444561073443
0.004,0.094,0.015359444561073443
0.004,0.095,0.015359444561073443
0.004,0.096,0.015359444561073443
0.004,0.097,0.015359444561073443
0.004,0.098,0.015359444561073443
0.004,0.099,0.015359444561073443
0.005,0.001,0.004083644378508854
0.005,0.002,0.00409463109010126
0.005,0.003,0.004158838012802013
0.005,0.004,0.004273696123635291
0.005,0.005,0.004479334881880462
0.005,0.006,0.004667744953938898
0.005,0.007,0.0048787579461970435
0.005,0.008,0.005152311636834958
0.005,0.009,0.005465732529643885
0.005,0.01,0.005911148789300875
0.005,0.011,0.006423260902635067
0.005,0.012,0.006966743581015027
0.005,0.013,0.007448902918466549
0.005,0.014,0.00768592184825426
0.005,0.015,0.008008811354400706
0.005,0.016,0.008298109640631659
0.005,0.017,0.00851414346970628
0.005,0.018,0.008821882780098506
0.005,0.019,0.009140603881731279
0.005,0.02,0.009418603202861182
0.005,0.021,0.009745718281619914
0.005,0.022,0.010001551074467305
0.005,0.023,0.010200482873631588
0.005,0.024,0.010360675636031536
0.005,0.025,0.01051686901596355
0.005,0.026,0.010691663986955228
0.005,0.027,0.010925433936157716
0.005,0.028,0.011106228473047864
0.005,0.029,0.011278290917426194
0.005,0.03,0.011494741039471507
0.005,0.031,0.011730234957364966
0.005,0.032,0.01196229380623006
0.005,0.033,0.012221594662720188
0.005,0.034,0.012558808851563557
0.005,0.035,0.012761952241297916
0.005,0.036,0.012957117973820235
0.005,0.037,0.013104832777355276
0.005,0.038,0.013264147274513256
0.005,0.039,0.013429158846583128
0.005,0.04,0.013655673593684203
0.005,0.041,0.013820911836203384
0.005,0.042,0.014121197068226352
0.005,0.043,0.014160392192944023
0.005,0.044,0.014247468347700925
0.005,0.045,0.014242816904040721
0.005,0.046,0.014455561390484484
0.005,0.047,0.014965852527144835
0.005,0.048,0.015056156688919416
0.005,0.049,0.015146892280660402
0.005,0.05,0.015237627872401396
0.005,0.051,0.015359444561073443
0.005,0.052,0.015359444561073443
0.005,0.053,0.015359444561073443
0.005,0.054,0.015359444561073443
0.005,0.055,0.015359444561073443
0.005,0.056,0.015359444561073443
0.005,0.057,0.015359444561073443
0.005,0.058,0.015359444561073443
0.005,0.059,0.015359444561073443
0.005,0.06,0.015359444561073443
0.005,0.061,0.015359444561073443
0.005,0.062,0.015359444561073443
0.005,0.063,0.015359444561073443
0.005,0.064,0.015359444561073443
0.005,0.065,0.015359444561073443
0.005,0.066,0.015359444561073443
0.005,0.067,0.015359444561073443
0.005,0.068,0.015359444561073443
0.005,0.069,0.015359444561073443
0.005,0.07,0.015359444561073443
0.005,0.071,0.015359444561073443
0.005,0.072,0.015359444561073443
0.005,0.073,0.015359444561073443
0.005,0.074,0.015359444561073443
0.005,0.075,0.015359444561073443
0.005,0.076,0.015359444561073443
0.005,0.077,0.015359444561073443
0.005,0.078,0.015359444561073443
0.005,0.079,0.015359444561073443
0.005,0.08,0.015359444561073443
0.005,0.081,0.015359444561073443
0.005,0.082,0.015359444561073443
0.005,0.083,0.015359444561073443
0.005,0.084,0.015359444561073443
0.005,0.085,0.015359444561073443
0.005,0.086,0.015359444561073443
0.005,0.087,0.015359444561073443
0.005,0.088,0.015359444561073443
0.005,0.089,0.015359444561073443
0.005,0.09,0.015359444561073443
0.005,0.091,0.015359444561073443
0.005,0.092,0.015359444561073443
0.005,0.093,0.015359444561073443
0.005,0.094,0.015359444561073443
0.005,0.095,0.015359444561073443
0.005,0.096,0.015359444561073443
0.005,0.097,0.015359444561073443
0.005,0.098,0.015359444561073443
0.005,0.099,0.015359444561073443
0.006,0.001,0.004004059875499173
0.006,0.002,0.004019942892817099
0.006,0.003,0.004102562786159504
0.006,0.004,0.0042396269464822335
0.006,0.005,0.004450233640996287
0.006,0.006,0.00459798013765833
0.006,0.007,0.0048128681474632505
0.006,0.008,0.0050907396555251476
0.006,0.009,0.005427825721221067
0.006,0.01,0.005858110114322354
0.006,0.011,0.006342950991214909
0.006,0.012,0.006897627539778342
0.006,0.013,0.007430334109270005
0.006,0.014,0.007749120852434386
0.006,0.015,0.008031066756781537
0.006,0.016,0.008313062002054235
0.006,0.017,0.00866216235444409
0.006,0.018,0.008940972976476013
0.006,0.019,0.009294125715826584
0.006,0.02,0.009547840572944149
0.006,0.021,0.009732414449030655
0.006,0.022,0.009993960564632493
0.006,0.023,0.0101075505799281
0.006,0.024,0.010362397109048863
0.006,0.025,0.010563947761060653
0.006,0.026,0.010760205117539496
0.006,0.027,0.010940678719217369
0.006,0.028,0.011112575754812025
0.006,0.029,0.011413511005904691
0.006,0.03,0.011601236986627201
0.006,0.031,0.01187468234741052
0.006,0.032,0.012109207038342769
0.006,0.033,0.012450509683841449
0.006,0.034,0.012633328875003205
0.006,0.035,0.012785500065192062
0.006,0.036,0.012990991358904256
0.006,0.037,0.013155563689149122
0.006,0.038,0.013278907460691674
0.006,0.039,0.013450814277655323
0.006,0.04,0.013606648144845697
0.006,0.041,0.01382652020042081
0.006,0.042,0.014064209134285122
0.006,0.043,0.01412169188219151
0.006,0.044,0.014231188764464409
0.006,0.045,0.01425437334585617
0.006,0.046,0.014652831805855963
0.006,0.047,0.014965852527144835
0.006,0.048,0.015056156688919416
0.006,0.049,0.015146892280660402
0.006,0.05,0.015237627872401396
0.006,0.051,0.015359444561073443
0.006,0.052,0.015359444561073443
0.006,0.053,0.015359444561073443
0.006,0.054,0.015359444561073443
0.006,0.055,0.015359444561073443
0.006,0.056,0.015359444561073443
0.006,0.057,0.015359444561073443
0.006,0.058,0.015359444561073443
0.006,0.059,0.015359444561073443
0.006,0.06,0.015359444561073443
0.006,0.061,0.015359444561073443
0.006,0.062,0.015359444561073443
0.006,0.063,0.015359444561073443
0.006,0.064,0.015359444561073443
0.006,0.065,0.015359444561073443
0.006,0.066,0.015359444561073443
0.006,0.067,0.015359444561073443
0.006,0.068,0.015359444561073443
0.006,0.069,0.015359444561073443
0.006,0.07,0.015359444561073443
0.006,0.071,0.015359444561073443
0.006,0.072,0.015359444561073443
0.006,0.073,0.015359444561073443
0.006,0.074,0.015359444561073443
0.006,0.075,0.015359444561073443
0.006,0.076,0.015359444561073443
0.006,0.077,0.015359444561073443
0.006,0.078,0.015359444561073443
0.006,0.079,0.015359444561073443
0.006,0.08,0.015359444561073443
0.006,0.081,0.015359444561073443
0.006,0.082,0.015359444561073443
0.006,0.083,0.015359444561073443
0.006,0.084,0.015359444561073443
0.006,0.085,0.015359444561073443
0.006,0.086,0.015359444561073443
0.006,0.087,0.015359444561073443
0.006,0.088,0.015359444561073443
0.006,0.089,0.015359444561073443
0.006,0.09,0.015359444561073443
0.006,0.091,0.015359444561073443
0.006,0.092,0.015359444561073443
0.006,0.093,0.015359444561073443
0.006,0.094,0.015359444561073443
0.006,0.095,0.015359444561073443
0.006,0.096,0.015359444561073443
0.006,0.097,0.015359444561073443
0.006,0.098,0.015359444561073443
0.006,0.099,0.015359444561073443
0.007,0.001,0.003959088829729631
0.007,0.002,0.003976748338635495
0.007,0.003,0.004087958336925937
0.007,0.004,0.004198358349910718
0.007,0.005,0.004406172230533087
0.007,0.006,0.004566333494112999
0.007,0.007,0.0048084457734039986
0.007,0.008,0.0050896772059823795
0.007,0.009,0.00535070661655197
0.007,0.01,0.005796686631529035
0.007,0.011,0.006276702411753546
0.007,0.012,0.006875568979024266
0.007,0.013,0.007413312883229896
0.007,0.014,0.0077782026391073214
0.007,0.015,0.008087346962977018
0.007,0.016,0.008431300358928825
0.007,0.017,0.00871004890167816
0.007,0.018,0.008997581605965003
0.007,0.019,0.00930233951565212
0.007,0.02,0.009594583937869702
0.007,0.021,0.009810008869003099
0.007,0.022,0.010004049246350073
0.007,0.023,0.010164674641995641
0.007,0.024,0.01034290519672085
0.007,0.025,0.010592459603484468
0.007,0.026,0.010773864808598734
0.007,0.027,0.01102399020745836
0.007,0.028,0.011325274823751442
0.007,0.029,0.011559660883777148
0.007,0.03,0.011762230087312442
0.007,0.031,0.012042249529471194
0.007,0.032,0.012277925273209516
0.007,0.033,0.012517561983523611
0.007,0.034,0.012664121692841385
0.007,0.035,0.012831883381802967
0.007,0.036,0.012979513687345729
0.007,0.037,0.013139218729149802
0.007,0.038,0.01327592290131747
0.007,0.039,0.013442428728299718
0.007,0.04,0.013597986174303295
0.007,0.041,0.013796171655241192
0.007,0.042,0.014007987881412616
0.007,0.043,0.014221413735398467
0.007,0.044,0.014242424176088262
0.007,0.045,0.014449050520064826
0.007,0.046,0.014652831805855963
0.007,0.047,0.014965852527144835
0.007,0.048,0.015056156688919416
0.007,0.049,0.015146892280660402
0.007,0.05,0.015237627872401396
0.007,0.051,0.015359444561073443
0.007,0.052,0.015359444561073443
0.007,0.053,0.015359444561073443
0.007,0.054,0.015359444561073443
0.007,0.055,0.015359444561073443
0.007,0.056,0.015359444561073443
0.007,0.057,0.015359444561073443
0.007,0.058,0.015359444561073443
0.007,0.059,0.015359444561073443
0.007,0.06,0.015359444561073443
0.007,0.061,0.015359444561073443
0.007,0.062,0.015359444561073443
0.007,0.063,0.015359444561073443
0.007,0.064,0.015359444561073443
0.007,0.065,0.015359444561073443
0.007,0.066,0.015359444561073443
0.007,0.067,0.015359444561073443
0.007,0.068,0.015359444561073443
0.007,0.069,0.015359444561073443
0.007,0.07,0.015359444561073443
0.007,0.071,0.015359444561073443
0.007,0.072,0.015359444561073443
0.007,0.073,0.015359444561073443
0.007,0.074,0.015359444561073443
0.007,0.075,0.015359444561073443
0.007,0.076,0.015359444561073443
0.007,0.077,0.015359444561073443
0.007,0.078,0.015359444561073443
0.007,0.079,0.015359444561073443
0.007,0.08,0.015359444561073443
0.007,0.081,0.015359444561073443
0.007,0.082,0.015359444561073443
0.007,0.083,0.015359444561073443
0.007,0.084,0.015359444561073443
0.007,0.085,0.015359444561073443
0.007,0.086,0.015359444561073443
0.007,0.087,0.015359444561073443
0.007,0.088,0.015359444561073443
0.007,0.089,0.015359444561073443
0.007,0.09,0.015359444561073443
0.007,0.091,0.015359444561073443
0.007,0.092,0.015359444561073443
0.007,0.093,0.015359444561073443
0.007,0.094,0.015359444561073443
0.007,0.095,0.015359444561073443
0.007,0.096,0.015359444561073443
0.007,0.097,0.015359444561073443
0.007,0.098,0.015359444561073443
0.007,0.099,0.015359444561073443
0.008,0.001,0.0039001261853750884
0.008,0.002,0.003956678109865338
0.008,0.003,0.004089352037307689
0.008,0.004,0.00418688151428986
0.008,0.005,0.004382777779693866
0.008,0.006,0.004559747504925058
0.008,0.007,0.004780968191783457
0.008,0.008,0.0050088804954336805
0.008,0.009,0.005297399072699122
0.008,0.01,0.005728652877253659
0.008,0.011,0.006206139648696929
0.008,0.012,0.006798223183287175
0.008,0.013,0.007378043335027491
0.008,0.014,0.007830291294544567
0.008,0.015,0.008102422113743407
0.008,0.016,0.008409773960669546
0.008,0.017,0.008714008648122573
0.008,0.018,0.009082437705829892
0.008,0.019,0.009377534476531028
0.008,0.02,0.009602679450429485
0.008,0.021,0.009865893505494596
0.008,0.022,0.010030051530436625
0.008,0.023,0.010234761001925607
0.008,0.024,0.010443625128945167
0.008,0.025,0.010673073713947621
0.008,0.026,0.010929657230007375
0.008,0.027,0.011200710125454105
0.008,0.028,0.011480686675929337
0.008,0.029,0.01171239594844137
0.008,0.03,0.011922013212214344
0.008,0.031,0.012132138431894033
0.008,0.032,0.012326313828567772
0.008,0.033,0.012502211702122653
0.008,0.034,0.012699248956450112
0.008,0.035,0.012829379669057572
0.008,0.036,0.013013933249811553
0.008,0.037,0.013159114532736362
0.008,0.038,0.013300400431941023
0.008,0.039,0.01343520716215334
0.008,0.04,0.013659808951704565
0.008,0.041,0.013826167921739008
0.008,0.042,0.014087937138786762
0.008,0.043,0.014180464396973964
0.008,0.044,0.014240676459336415
0.008,0.045,0.014472679823910014
0.008,0.046,0.014652831805855963
0.008,0.047,0.014965852527144835
0.008,0.048,0.015056156688919416
0.008,0.049,0.015146892280660402
0.008,0.05,0.015237627872401396
0.008,0.051,0.015359444561073443
0.008,0.052,0.015359444561073443
0.008,0.053,0.015359444561073443
0.008,0.054,0.015359444561073443
0.008,0.055,0.015359444561073443
0.008,0.056,0.015359444561073443
0.008,0.057,0.015359444561073443
0.008,0.058,0.015359444561073443
0.008,0.059,0.015359444561073443
0.008,0.06,0.015359444561073443
0.008,0.061,0.015359444561073443
0.008,0.062,0.015359444561073443
0.008,0.063,0.015359444561073443
0.008,0.064,0.015359444561073443
0.008,0.065,0.015359444561073443
0.008,0.066,0.015359444561073443
0.008,0.067,0.015359444561073443
0.008,0.068,0.015359444561073443
0.008,0.069,0.015359444561073443
0.008,0.07,0.015359444561073443
0.008,0.071,0.015359444561073443
0.008,0.072,0.015359444561073443
0.008,0.073,0.015359444561073443
0.008,0.074,0.015359444561073443
0.008,0.075,0.015359444561073443
0.008,0.076,0.015359444561073443
0.008,0.077,0.015359444561073443
0.008,0.078,0.015359444561073443
0.008,0.079,0.015359444561073443
0.008,0.08,0.015359444561073443
0.008,0.081,0.015359444561073443
0.008,0.082,0.015359444561073443
0.008,0.083,0.015359444561073443
0.008,0.084,0.015359444561073443
0.008,0.085,0.015359444561073443
0.008,0.086,0.015359444561073443
0.008,0.087,0.015359444561073443
0.008,0.088,0.015359444561073443
0.008,0.089,0.015359444561073443
0.008,0.09,0.015359444561073443
0.008,0.091,0.015359444561073443
0.008,0.092,0.015359444561073443
0.008,0.093,0.015359444561073443
0.008,0.094,0.015359444561073443
0.008,0.095,0.015359444561073443
0.008,0.096,0.015359444561073443
0.008,0.097,0.015359444561073443
0.008,0.098,0.015359444561073443
0.008,0.099,0.015359444561073443
0.009,0.001,0.0038527074454215277
0.009,0.002,0.003925183525451103
0.009,0.003,0.004057581391319592
0.009,0.004,0.004173441447859637
0.009,0.005,0.004357655510286352
0.009,0.006,0.004579272906893691
0.009,0.007,0.004741431507882568
0.009,0.008,0.004942042754055538
0.009,0.009,0.005262245268089501
0.009,0.01,0.005688555966183562
0.009,0.011,0.00615359690760116
0.009,0.012,0.006758089175191934
0.009,0.013,0.007332545828973254
0.009,0.014,0.007786511812335095
0.009,0.015,0.008134097920562126
0.009,0.016,0.008448024722396736
0.009,0.017,0.008776282499463528
0.009,0.018,0.009096249600679597
0.009,0.019,0.00944004946077301
0.009,0.02,0.009673145796749872
0.009,0.021,0.009907295972520953
0.009,0.022,0.010101891723401132
0.009,0.023,0.010316309547150251
0.009,0.024,0.010522721786168802
0.009,0.025,0.010800612111286943
0.009,0.026,0.011070856064074
0.009,0.027,0.011317617462367077
0.009,0.028,0.011552368510855322
0.009,0.029,0.011770081187477705
