c,e,mse
0.003,0.068,0.10838783615501954
0.003,0.069,0.10839531659452702
0.003,0.07,0.10841204165328926
0.003,0.071,0.10852734453239721
0.003,0.072,0.10848993426519168
0.003,0.073,0.10850056021016044
0.003,0.074,0.10856175338561584
0.003,0.075,0.10860056591144888
0.003,0.076,0.10859696778432737
0.003,0.077,0.1086523359891516
0.003,0.078,0.10862931582763972
0.003,0.079,0.10856015160055063
0.003,0.08,0.10862254572839834
0.003,0.081,0.10862243047881755
0.003,0.082,0.10874097390478508
0.003,0.083,0.10879687805787339
0.003,0.084,0.10886781622743527
0.003,0.085,0.10894340224301
0.003,0.086,0.10906306041921013
0.003,0.087,0.10901393392918306
0.003,0.088,0.10904635257311678
0.003,0.089,0.10911783607794308
0.003,0.09,0.1092160345770858
0.003,0.091,0.10932084832169675
0.003,0.092,0.10939615728856393
0.003,0.093,0.1094663004740882
0.003,0.094,0.1095929177903029
0.003,0.095,0.10975401884067139
0.003,0.096,0.10985082369763495
0.003,0.097,0.10986857397815619
0.003,0.098,0.10998618867763069
0.003,0.099,0.11015831830565413
0.004,0.001,0.10149342958893028
0.004,0.002,0.10154170266800219
0.004,0.003,0.10154644654508571
0.004,0.004,0.10157688238293029
0.004,0.005,0.10154672919033006
0.004,0.006,0.10149202815466322
0.004,0.007,0.10150106651232656
0.004,0.008,0.10150562429817836
0.004,0.009,0.10148187158259328
0.004,0.01,0.10149425889347108
0.004,0.011,0.10150638595652428
0.004,0.012,0.10157923909581265
0.004,0.013,0.10158299190278977
0.004,0.014,0.1015966939688152
0.004,0.015,0.10154545074542373
0.004,0.016,0.10146828011742832
0.004,0.017,0.10150776711306769
0.004,0.018,0.10149141595834334
0.004,0.019,0.10149938318552407
0.004,0.02,0.10146554867029521
0.004,0.021,0.10145290891623165
0.004,0.022,0.10142179330543254
0.004,0.023,0.10137670579154856
0.004,0.024,0.10134407877708623
0.004,0.025,0.10135410398247542
0.004,0.026,0.10136928740460577
0.004,0.027,0.10136797927557925
0.004,0.028,0.10139582721530795
0.004,0.029,0.101415806386093
0.004,0.03,0.10139044410801298
0.004,0.031,0.10135973130498811
0.004,0.032,0.10133958992745182
0.004,0.033,0.10136109592294529
0.004,0.034,0.10138233829226766
0.004,0.035,0.10144651455064463
0.004,0.036,0.10144142178223768
0.004,0.037,0.1014361563228357
0.004,0.038,0.10142936939913992
0.004,0.039,0.10140591275935212
0.004,0.04,0.10143725711897648
0.004,0.041,0.10151003454642768
0.004,0.042,0.10151447876626107
0.004,0.043,0.10145380696643876
0.004,0.044,0.1014914722623228
0.004,0.045,0.10151591399191114
0.004,0.046,0.10159371240802588
0.004,0.047,0.10164351440107908
0.004,0.048,0.10163370775300294
0.004,0.049,0.10173468908002618
0.004,0.05,0.10169250035747775
0.004,0.051,0.10172835397863735
0.004,0.052,0.10170437182281447
0.004,0.053,0.10172319461845004
0.004,0.054,0.101768217734235
0.004,0.055,0.10183774897240706
0.004,0.056,0.10179841512648384
0.004,0.057,0.10182994444601136
0.004,0.058,0.1018216582117071
0.004,0.059,0.10190385540525318
0.004,0.06,0.10189602434468305
0.004,0.061,0.10183709637014789
0.004,0.062,0.10189715956616306
0.004,0.063,0.1019095034171745
0.004,0.064,0.1018291920322231
0.004,0.065,0.1017627057130651
0.004,0.066,0.10178256463697702
0.004,0.067,0.10179844593960083
0.004,0.068,0.10184933577159931
0.004,0.069,0.10183733021445356
0.004,0.07,0.10181657629078508
0.004,0.071,0.1017736233984916
0.004,0.072,0.10187899522301212
0.004,0.073,0.10188997535884475
0.004,0.074,0.1020085554835642
0.004,0.075,0.10199886225417985
0.004,0.076,0.10200449845231113
0.004,0.077,0.10204243555414727
0.004,0.078,0.10204682561857772
0.004,0.079,0.10200124546889829
0.004,0.08,0.10204974761664047
0.004,0.081,0.10204644887265815
0.004,0.082,0.10213790515417656
0.004,0.083,0.10221474805949944
0.004,0.084,0.10230321774328974
0.004,0.085,0.10238941462847205
0.004,0.086,0.10231755300418469
0.004,0.087,0.10241438915259324
0.004,0.088,0.10243442967378845
0.004,0.089,0.10256148566694251
0.004,0.09,0.10264009674820243
0.004,0.091,0.10276637380427352
0.004,0.092,0.10278245167406724
0.004,0.093,0.1028887339042613
0.004,0.094,0.10300884609533391
0.004,0.095,0.10313170842853413
0.004,0.096,0.10325967815195808
0.004,0.097,0.10332166539205777
0.004,0.098,0.10344219534223854
0.004,0.099,0.10350047275285022
0.005,0.001,0.09495385753034284
0.005,0.002,0.09498765948480739
0.005,0.003,0.09496618118785138
0.005,0.004,0.09497903875867382
0.005,0.005,0.09497978655558117
0.005,0.006,0.09492568374635095
0.005,0.007,0.09492810863313088
0.005,0.008,0.09495215163132681
0.005,0.009,0.09493537394775138
0.005,0.01,0.09494365037229893
0.005,0.011,0.09496375880987828
0.005,0.012,0.09501453735246215
0.005,0.013,0.09501974567887526
0.005,0.014,0.0949787461109613
0.005,0.015,0.09495145356053822
0.005,0.016,0.09490487540452916
0.005,0.017,0.09494439397358988
0.005,0.018,0.09492536799372438
0.005,0.019,0.09492916259548827
0.005,0.02,0.09490784063737061
0.005,0.021,0.09488914557196503
0.005,0.022,0.09486576651505983
0.005,0.023,0.09483731570805815
0.005,0.024,0.09481636829778955
0.005,0.025,0.09480050147827077
0.005,0.026,0.09483665911901779
0.005,0.027,0.0948275049392793
0.005,0.028,0.09483732318713589
0.005,0.029,0.09485458065312394
0.005,0.03,0.0948189605680481
0.005,0.031,0.09482097469111797
0.005,0.032,0.09479572902272658
0.005,0.033,0.09484008699750555
0.005,0.034,0.09486999032699842
0.005,0.035,0.09490310218676352
0.005,0.036,0.09488257854966257
0.005,0.037,0.09486785664064451
0.005,0.038,0.09489383712760058
0.005,0.039,0.09486350233044366
0.005,0.04,0.09489833525386192
0.005,0.041,0.0949667631470085
0.005,0.042,0.09499304450304817
0.005,0.043,0.09493003224926261
0.005,0.044,0.0949536509723424
0.005,0.045,0.09499820274320775
0.005,0.046,0.0950704357581016
0.005,0.047,0.0950880686116264
0.005,0.048,0.0951135019927159
0.005,0.049,0.0952094098381698
0.005,0.05,0.09509282318350407
0.005,0.051,0.09517111471958406
0.005,0.052,0.09515306917323886
0.005,0.053,0.09514907668116518
0.005,0.054,0.095222287174639
0.005,0.055,0.09529055076864368
0.005,0.056,0.09528730827255226
0.005,0.057,0.09527722144801828
0.005,0.058,0.09525738111917986
0.005,0.059,0.09534534773062846
0.005,0.06,0.0953269646307093
0.005,0.061,0.09530008771965331
0.005,0.062,0.09525819888584484
0.005,0.063,0.0953946367890506
0.005,0.064,0.09533312180617731
0.005,0.065,0.0953496449865763
0.005,0.066,0.09538499153355795
0.005,0.067,0.09544613396216704
0.005,0.068,0.09554937227997846
0.005,0.069,0.09558669165802074
0.005,0.07,0.09554556880859642
0.005,0.071,0.09562500792391108
0.005,0.072,0.09570043642027642
0.005,0.073,0.09575663995832004
0.005,0.074,0.09582547594173993
0.005,0.075,0.09579741276965051
0.005,0.076,0.09575194626597842
0.005,0.077,0.09577585868957478
0.005,0.078,0.09575908770090846
0.005,0.079,0.0958340298651393
0.005,0.08,0.09585384782012916
0.005,0.081,0.09582309769937644
0.005,0.082,0.09591728762481677
0.005,0.083,0.09600748931252709
0.005,0.084,0.09602714988509874
0.005,0.085,0.09604879819412113
0.005,0.086,0.09609415145698964
0.005,0.087,0.09619107163297336
0.005,0.088,0.09624597302056845
0.005,0.089,0.09629036142063967
0.005,0.09,0.09651634250832866
0.005,0.091,0.09662553520201023
0.005,0.092,0.09680784094225219
0.005,0.093,0.09690177074100878
0.005,0.094,0.09714479377164863
0.005,0.095,0.09725012756728271
0.005,0.096,0.0974176109360156
0.005,0.097,0.0975181708391713
0.005,0.098,0.09754592781363677
0.005,0.099,0.0976690222845908
0.006,0.001,0.08931693113005346
0.006,0.002,0.0893288759599747
0.006,0.003,0.08931045787129965
0.006,0.004,0.0892719503321674
0.006,0.005,0.08927649276124927
0.006,0.006,0.08928425667558201
0.006,0.007,0.08926592419325571
0.006,0.008,0.08930074460693631
0.006,0.009,0.0893031064121759
0.006,0.01,0.08926369061193003
0.006,0.011,0.08932870298490769
0.006,0.012,0.08933874978512273
0.006,0.013,0.08937794234669535
0.006,0.014,0.08931807174396457
0.006,0.015,0.08925275555712466
0.006,0.016,0.08925701801864315
0.006,0.017,0.08922662482451511
0.006,0.018,0.08923622293487413
0.006,0.019,0.08927534334597219
0.006,0.02,0.08925304780421983
0.006,0.021,0.08921785376663362
0.006,0.022,0.0891574029024055
0.006,0.023,0.08926516054582492
0.006,0.024,0.08927461993538408
0.006,0.025,0.0892937296233234
0.006,0.026,0.08933663111502313
0.006,0.027,0.08938053310467359
0.006,0.028,0.08949468665809412
0.006,0.029,0.08949323967577519
0.006,0.03,0.08947361710437936
0.006,0.031,0.08957974217243451
0.006,0.032,0.08962099452485368
0.006,0.033,0.08962268023356892
0.006,0.034,0.0896658947722544
0.006,0.035,0.08967986784466324
0.006,0.036,0.08965733925452844
0.006,0.037,0.08970598137331628
0.006,0.038,0.08970433728573596
0.006,0.039,0.089696283122145
0.006,0.04,0.08972155951140244
0.006,0.041,0.089770015740541
0.006,0.042,0.08977409973594336
0.006,0.043,0.08980897174009543
0.006,0.044,0.0898209701773559
0.006,0.045,0.08979032479883577
0.006,0.046,0.08984992210655357
0.006,0.047,0.08992895455309828
0.006,0.048,0.08993319561562124
0.006,0.049,0.0899220664779938
0.006,0.05,0.09003654875929491
0.006,0.051,0.09000075818169577
0.006,0.052,0.09004842111048611
0.006,0.053,0.09014173275829339
0.006,0.054,0.09025110704291037
0.006,0.055,0.09035452279692872
0.006,0.056,0.09044476660758867
0.006,0.057,0.0904549532387016
0.006,0.058,0.09042632528800379
0.006,0.059,0.09044633310501918
0.006,0.06,0.0905221335981419
0.006,0.061,0.09057255016422192
0.006,0.062,0.09053854617143306
0.006,0.063,0.09044743688352093
0.006,0.064,0.09050788928348079
0.006,0.065,0.090524432561889
0.006,0.066,0.09057207344177334
0.006,0.067,0.09071623028222206
0.006,0.068,0.0907160114980766
0.006,0.069,0.09070672704574449
0.006,0.07,0.09074517820721009
0.006,0.071,0.09079576983801634
0.006,0.072,0.0909439153721406
0.006,0.073,0.09110359549899147
0.006,0.074,0.09105791619412362
0.006,0.075,0.09106643807343973
0.006,0.076,0.09102603297754126
0.006,0.077,0.09105657971682392
0.006,0.078,0.09108076972558368
0.006,0.079,0.09109239906138586
0.006,0.08,0.0911039575904157
0.006,0.081,0.09127431549174685
0.006,0.082,0.09122273910298591
0.006,0.083,0.09130067126142162
0.006,0.084,0.09145631271777718
0.006,0.085,0.09157477882031932
0.006,0.086,0.09174998287860962
0.006,0.087,0.09183751407303116
0.006,0.088,0.09203085129070922
0.006,0.089,0.09206162164895663
0.006,0.09,0.09206881533504933
0.006,0.091,0.09220012999613729
0.006,0.092,0.09242469581329127
0.006,0.093,0.09250558848942725
0.006,0.094,0.092678471380477
0.006,0.095,0.09288234059887703
0.006,0.096,0.09303901895813685
0.006,0.097,0.09317896346632658
0.006,0.098,0.09331501952192367
0.006,0.099,0.09348156436660761
0.007,0.001,0.08516638024744135
0.007,0.002,0.08514871865952951
0.007,0.003,0.08510331860998678
0.007,0.004,0.08505518969270666
0.007,0.005,0.08511750029137242
0.007,0.006,0.08523815521396028
0.007,0.007,0.0852910520397513
0.007,0.008,0.08535020765466977
0.007,0.009,0.08538816177828074
0.007,0.01,0.08537432183340221
0.007,0.011,0.08539650328175988
0.007,0.012,0.08539803159148684
0.007,0.013,0.08534202168948417
0.007,0.014,0.08538109942828757
0.007,0.015,0.08541615711226705
0.007,0.016,0.08531153056428002
0.007,0.017,0.08523671917805312
0.007,0.018,0.08523324388070701
0.007,0.019,0.08527796123596544
0.007,0.02,0.08528931611517662
0.007,0.021,0.08535045359012837
0.007,0.022,0.08532990833869093
0.007,0.023,0.08536847833209682
0.007,0.024,0.08540083118440402
0.007,0.025,0.08543421741229912
0.007,0.026,0.08544236267456079
0.007,0.027,0.08547202463041473
0.007,0.028,0.08545898201745115
0.007,0.029,0.08545899728579198
0.007,0.03,0.08550804665627222
0.007,0.031,0.085574826347349
0.007,0.032,0.0855139998828739
0.007,0.033,0.08557016220771135
0.007,0.034,0.08553650331926502
0.007,0.035,0.08553903772362027
0.007,0.036,0.08562813302578835
0.007,0.037,0.08568807543883353
0.007,0.038,0.08573373435275901
0.007,0.039,0.08580869296369911
0.007,0.04,0.08585018285021807
0.007,0.041,0.08586552855316705
0.007,0.042,0.0859717456828822
0.007,0.043,0.08609470280354038
0.007,0.044,0.08615659037341233
0.007,0.045,0.0861678636956696
0.007,0.046,0.08612521242603965
0.007,0.047,0.08627141437091786
0.007,0.048,0.08637491369055
0.007,0.049,0.08640999594761031
0.007,0.05,0.08645874154761707
0.007,0.051,0.08658718728621008
0.007,0.052,0.0866123829452244
0.007,0.053,0.08671296878388268
0.007,0.054,0.08676620407037028
0.007,0.055,0.08679825636324758
0.007,0.056,0.08687034588122626
0.007,0.057,0.08688766132734428
0.007,0.058,0.08685450290632503
0.007,0.059,0.08684425824273936
0.007,0.06,0.08675881957112044
0.007,0.061,0.08690177751368562
0.007,0.062,0.08688414065533326
0.007,0.063,0.08699803078636717
0.007,0.064,0.08700428687389637
0.007,0.065,0.08705827345048496
0.007,0.066,0.0871777495066981
0.007,0.067,0.08719402168242933
0.007,0.068,0.0872020527000506
0.007,0.069,0.08727157132222267
0.007,0.07,0.08730761049973819
0.007,0.071,0.08737421976624393
0.007,0.072,0.08741218334267212
0.007,0.073,0.08742910660377351
0.007,0.074,0.0874851783556121
0.007,0.075,0.08745165061051136
0.007,0.076,0.08742757921552677
0.007,0.077,0.08768072033121568
0.007,0.078,0.08779678831163998
0.007,0.079,0.08797393383534448
0.007,0.08,0.0882224306092849
0.007,0.081,0.08819575026932026
0.007,0.082,0.08827376756245603
0.007,0.083,0.0882196679550334
0.007,0.084,0.08853837539101544
0.007,0.085,0.08878558007711958
0.007,0.086,0.08910437803132328
0.007,0.087,0.08924747492003987
0.007,0.088,0.08935035916948093
0.007,0.089,0.08945264184770171
0.007,0.09,0.0898529033638153
0.007,0.091,0.08994857080098181
0.007,0.092,0.09036402794465925
0.007,0.093,0.09055672375823504
0.007,0.094,0.09060006526282868
0.007,0.095,0.09089475646698604
0.007,0.096,0.09104525276266381
0.007,0.097,0.09150279301380346
0.007,0.098,0.09158693405450626
0.007,0.099,0.09168929620102545
0.008,0.001,0.08203004577835446
0.008,0.002,0.08202234856407446
0.008,0.003,0.08199498691853653
0.008,0.004,0.08188776661351019
0.008,0.005,0.08185314168010493
0.008,0.006,0.08191963194226044
0.008,0.007,0.08200104554426427
0.008,0.008,0.081934475860759
0.008,0.009,0.08200742271750074
0.008,0.01,0.08204002729999393
0.008,0.011,0.08206339874734116
0.008,0.012,0.08203159877488436
0.008,0.013,0.08200370529956381
0.008,0.014,0.08202552950233176
0.008,0.015,0.08203955025188375
0.008,0.016,0.08208773111236968
0.008,0.017,0.0821357781544814
0.008,0.018,0.08204331940636748
0.008,0.019,0.0820817022024145
0.008,0.02,0.08208064210469962
0.008,0.021,0.08209586140282199
0.008,0.022,0.08220511783763193
0.008,0.023,0.08213607586756347
0.008,0.024,0.0821472122393199
0.008,0.025,0.08212837910523878
0.008,0.026,0.08217146991196832
0.008,0.027,0.08218755522050368
0.008,0.028,0.08217187239350415
0.008,0.029,0.08227930644899753
0.008,0.03,0.08235154843751366
0.008,0.031,0.08246335845704361
0.008,0.032,0.08251447760321413
0.008,0.033,0.08249643967031382
0.008,0.034,0.08251124072570952
0.008,0.035,0.08251309735113464
0.008,0.036,0.08248268231552659
0.008,0.037,0.08253852416240609
0.008,0.038,0.08255428549624352
0.008,0.039,0.08259655767974254
0.008,0.04,0.08264388319209148
0.008,0.041,0.0828488578146164
0.008,0.042,0.08298997700292755
0.008,0.043,0.08306446427238037
0.008,0.044,0.08335383451725101
0.008,0.045,0.08350548574353409
0.008,0.046,0.0834744633532698
0.008,0.047,0.083492322568546
0.008,0.048,0.08357190247380618
0.008,0.049,0.08380647333248059
0.008,0.05,0.08400896358775534
0.008,0.051,0.08407171763538587
0.008,0.052,0.0842160968648409
0.008,0.053,0.08438657471579737
0.008,0.054,0.08439297861093026
0.008,0.055,0.08457125556859373
0.008,0.056,0.08474344142204236
0.008,0.057,0.08482071002966496
0.008,0.058,0.08485525909325518
0.008,0.059,0.08501443192249736
0.008,0.06,0.08510473458351633
0.008,0.061,0.08515163798151684
0.008,0.062,0.08509900401802356
0.008,0.063,0.08517805647014413
0.008,0.064,0.0855178714330779
0.008,0.065,0.08559262511496078
0.008,0.066,0.08556930079133238
0.008,0.067,0.08573824226066236
0.008,0.068,0.08580746445317619
0.008,0.069,0.08599593693466731
0.008,0.07,0.0860517190675217
0.008,0.071,0.08610485261142323
0.008,0.072,0.08607857656664532
0.008,0.073,0.08620628918132121
0.008,0.074,0.086348377086169
0.008,0.075,0.08645668312346333
0.008,0.076,0.08679400010982098
0.008,0.077,0.08677671021487737
0.008,0.078,0.08697759613527475
0.008,0.079,0.0870146228252924
0.008,0.08,0.08713580291890795
0.008,0.081,0.0874254713788641
0.008,0.082,0.08763849233885711
0.008,0.083,0.08755922688385273
0.008,0.084,0.08788040472213424
0.008,0.085,0.08795189985201797
0.008,0.086,0.08832958509860396
0.008,0.087,0.08843703175383807
0.008,0.088,0.08867139302399235
0.008,0.089,0.0888789809500595
0.008,0.09,0.08907731394575338
0.008,0.091,0.08913454170454421
0.008,0.092,0.08954904905623201
0.008,0.093,0.08975429957262121
0.008,0.094,0.09009575402628041
0.008,0.095,0.09003423426800267
0.008,0.096,0.09014745020970664
0.008,0.097,0.09043510778007552
0.008,0.098,0.09078119847741217
0.008,0.099,0.09098882719698095
0.009,0.001,0.07927617213643733
0.009,0.002,0.0795121965626295
0.009,0.003,0.07950718316833759
0.009,0.004,0.07947247451454592
0.009,0.005,0.07946427367019959
0.009,0.006,0.07963132940097901
0.009,0.007,0.0795819563111753
0.009,0.008,0.07989290015512934
0.009,0.009,0.0798837160693274
0.009,0.01,0.07992573116049806
0.009,0.011,0.07991704839232608
0.009,0.012,0.07996171806695987
0.009,0.013,0.07993447011545655
0.009,0.014,0.08006079006849155
0.009,0.015,0.08008286842101064
0.009,0.016,0.08006640932806182
0.009,0.017,0.08007212979713149
0.009,0.018,0.0803170240547447
0.009,0.019,0.08016362982961844
0.009,0.02,0.0804248452569862
0.009,0.021,0.0804537795753483
0.009,0.022,0.08057080290894841
0.009,0.023,0.08056712061190859
0.009,0.024,0.0805548890526207
0.009,0.025,0.0807808375482456
0.009,0.026,0.08089231111362905
0.009,0.027,0.08086664871772155
0.009,0.028,0.08094670291287452
0.009,0.029,0.0810352402592226
0.009,0.03,0.08120872132608546
