c,e,mse
0.003,0.049,0.07701949196994999
0.003,0.05,0.07736564581610385
0.003,0.051,0.0778334517779778
0.003,0.052,0.0780344845749949
0.003,0.053,0.07829852892531182
0.003,0.054,0.07851009967126008
0.003,0.055,0.0788195664430309
0.003,0.056,0.0791657202891848
0.003,0.057,0.07935077986208433
0.003,0.058,0.07968888839348047
0.003,0.059,0.08003931774299293
0.003,0.06,0.08038547158914672
0.003,0.061,0.08075993056706202
0.003,0.062,0.08100642507593694
0.003,0.063,0.08121608233499887
0.003,0.064,0.08153713879705048
0.003,0.065,0.08188329264320428
0.003,0.066,0.08222944648935819
0.003,0.067,0.08257560033551196
0.003,0.068,0.08292175418166589
0.003,0.069,0.08326790802781966
0.003,0.07,0.08361406187397356
0.003,0.071,0.08396021572012738
0.003,0.072,0.08430210575167668
0.003,0.073,0.08463088422200157
0.003,0.074,0.08475797932786998
0.003,0.075,0.08503943491020981
0.003,0.076,0.08539634689596315
0.003,0.077,0.08570443911878144
0.003,0.078,0.08593035127142458
0.003,0.079,0.08627650511757845
0.003,0.08,0.08662265896373228
0.003,0.081,0.08696881280988615
0.003,0.082,0.08731496665603997
0.003,0.083,0.08766112050219385
0.003,0.084,0.08801278949431585
0.003,0.085,0.0883974048789313
0.003,0.086,0.08878202026354663
0.003,0.087,0.08916663564816205
0.003,0.088,0.08955125103277742
0.003,0.089,0.08993586641739283
0.003,0.09,0.09032048180200818
0.003,0.091,0.09070509718662362
0.003,0.092,0.09108971257123893
0.003,0.093,0.09147432795585432
0.003,0.094,0.09186204926397448
0.003,0.095,0.09206116659875806
0.003,0.096,0.09244578198337337
0.003,0.097,0.09282895120916188
0.003,0.098,0.09305921549361974
0.003,0.099,0.09323738379506248
0.004,0.001,0.05880380395456681
0.004,0.002,0.05904730591867161
0.004,0.003,0.059387942547784775
0.004,0.004,0.05956641316048387
0.004,0.005,0.05992457925416479
0.004,0.006,0.05961154762369466
0.004,0.007,0.05931968981772669
0.004,0.008,0.0594381924938567
0.004,0.009,0.05944085434585644
0.004,0.01,0.05964540819790384
0.004,0.011,0.05984413879609569
0.004,0.012,0.05954979839231222
0.004,0.013,0.05968768306074811
0.004,0.014,0.05967184158657134
0.004,0.015,0.05968417055994786
0.004,0.016,0.05980508907457846
0.004,0.017,0.05995893522842463
0.004,0.018,0.06011278138227076
0.004,0.019,0.06026662753611694
0.004,0.02,0.06075499279954544
0.004,0.021,0.06120423629056978
0.004,0.022,0.06152037039198633
0.004,0.023,0.06190324443779893
0.004,0.024,0.06230117790119748
0.004,0.025,0.062438228866240286
0.004,0.026,0.06259207502008643
0.004,0.027,0.06274592117393259
0.004,0.028,0.06289976732777874
0.004,0.029,0.06307607128972385
0.004,0.03,0.06332342871477485
0.004,0.031,0.06362240864666734
0.004,0.032,0.06393010095435965
0.004,0.033,0.06423779326205195
0.004,0.034,0.06459795812511072
0.004,0.035,0.06490173124527018
0.004,0.036,0.06518238322124058
0.004,0.037,0.06549542824167472
0.004,0.038,0.06584158208782859
0.004,0.039,0.06618773593398249
0.004,0.04,0.06653388978013629
0.004,0.041,0.06690815840871593
0.004,0.042,0.06721150729232678
0.004,0.043,0.06755766113848063
0.004,0.044,0.06790381498463446
0.004,0.045,0.06824996883078831
0.004,0.046,0.06859612267694216
0.004,0.047,0.06900597522742163
0.004,0.048,0.06940938401358036
0.004,0.049,0.0697035022135673
0.004,0.05,0.0699141749388214
0.004,0.051,0.070125478043581
0.004,0.052,0.07047163188973483
0.004,0.053,0.0708466466498911
0.004,0.054,0.07121229418496414
0.004,0.055,0.0715837304438064
0.004,0.056,0.07180130732945036
0.004,0.057,0.07228121544469578
0.004,0.058,0.07262736929084966
0.004,0.059,0.0729735231370034
0.004,0.06,0.07331967698315732
0.004,0.061,0.07366583082931114
0.004,0.062,0.07401475929557697
0.004,0.063,0.07439937468019232
0.004,0.064,0.07478399006480776
0.004,0.065,0.07516809525613719
0.004,0.066,0.07570727539578859
0.004,0.067,0.07622867246283266
0.004,0.068,0.07668744991041448
0.004,0.069,0.07717887849386809
0.004,0.07,0.07740717590899791
0.004,0.071,0.07777119854652358
0.004,0.072,0.07815581393113892
0.004,0.073,0.07854042931575435
0.004,0.074,0.07892504470036969
0.004,0.075,0.07930966008498512
0.004,0.076,0.07969427546960046
0.004,0.077,0.08007889085421584
0.004,0.078,0.08046350623883122
0.004,0.079,0.08084812162344662
0.004,0.08,0.08123273700806201
0.004,0.081,0.08161735239267737
0.004,0.082,0.08200196777729277
0.004,0.083,0.08238658316190814
0.004,0.084,0.08277119854652353
0.004,0.085,0.08315581393113894
0.004,0.086,0.08360750185861643
0.004,0.087,0.08416460133072125
0.004,0.088,0.0846445772750318
0.004,0.089,0.0851358552733706
0.004,0.09,0.08565881656138342
0.004,0.091,0.08604343194599885
0.004,0.092,0.08642804733061421
0.004,0.093,0.08681266271522962
0.004,0.094,0.08731160551819542
0.004,0.095,0.08747854114441544
0.004,0.096,0.08773156234905355
0.004,0.097,0.08825440940981344
0.004,0.098,0.08870958206556225
0.004,0.099,0.08909419745017769
0.005,0.001,0.05239056060806408
0.005,0.002,0.052337024432658814
0.005,0.003,0.05249301304471024
0.005,0.004,0.052801117064215856
0.005,0.005,0.053002723550359926
0.005,0.006,0.053513010054040584
0.005,0.007,0.05395379321357789
0.005,0.008,0.05383840859819327
0.005,0.009,0.054185343335824726
0.005,0.01,0.05444407929846954
0.005,0.011,0.05462932097962395
0.005,0.012,0.05451048422764425
0.005,0.013,0.05451048422764426
0.005,0.014,0.05452758032263584
0.005,0.015,0.05472217609542315
0.005,0.016,0.05501493534255285
0.005,0.017,0.055496909512369
0.005,0.018,0.05588452023616977
0.005,0.019,0.05619221254386207
0.005,0.02,0.056499904851554344
0.005,0.021,0.05680759715924662
0.005,0.022,0.057142638577800116
0.005,0.023,0.057488792423953924
0.005,0.024,0.057834946270107816
0.005,0.025,0.058181100116261625
0.005,0.026,0.0585272539624155
0.005,0.027,0.05888410449078521
0.005,0.028,0.05943484897896966
0.005,0.029,0.05978100282512345
0.005,0.03,0.060312461101474375
0.005,0.031,0.060658614947628184
0.005,0.032,0.06100476879378202
0.005,0.033,0.061350922639935884
0.005,0.034,0.061715152558428826
0.005,0.035,0.06206130640458267
0.005,0.036,0.06241133756494774
0.005,0.037,0.06275749141110155
0.005,0.038,0.0631326749880421
0.005,0.039,0.06350867717274059
0.005,0.04,0.06367423449884686
0.005,0.041,0.06384805354836745
0.005,0.042,0.06405929019338082
0.005,0.043,0.06391515768698203
0.005,0.044,0.06453485747657267
0.005,0.045,0.0645089016524978
0.005,0.046,0.06489295916522841
0.005,0.047,0.0651349187982681
0.005,0.048,0.06548107264442195
0.005,0.049,0.06623380550614355
0.005,0.05,0.0664381431145215
0.005,0.051,0.06722263214035336
0.005,0.052,0.06726068967678682
0.005,0.053,0.06774563851287861
0.005,0.054,0.06809179235903245
0.005,0.055,0.06843794620518631
0.005,0.056,0.06881267593636178
0.005,0.057,0.06919729132097717
0.005,0.058,0.06958190670559257
0.005,0.059,0.06996652209020791
0.005,0.06,0.07035113747482334
0.005,0.061,0.07073575285943867
0.005,0.062,0.07144767331251749
0.005,0.063,0.0719288531926299
0.005,0.064,0.07252920708353269
0.005,0.065,0.07308281504913412
0.005,0.066,0.07346743043374951
0.005,0.067,0.07385204581836488
0.005,0.068,0.0742366612029803
0.005,0.069,0.07462127658759567
0.005,0.07,0.07500589197221105
0.005,0.071,0.0753905073568264
0.005,0.072,0.07577512274144184
0.005,0.073,0.07615973812605717
0.005,0.074,0.0765443535106726
0.005,0.075,0.07692896889528794
0.005,0.076,0.07731358427990337
0.005,0.077,0.07769819966451873
0.005,0.078,0.07808281504913414
0.005,0.079,0.07846743043374947
0.005,0.08,0.07889407471599229
0.005,0.081,0.07935472008127407
0.005,0.082,0.0798567441625775
0.005,0.083,0.08018815837268112
0.005,0.084,0.08069538714451205
0.005,0.085,0.08103084483589075
0.005,0.086,0.08141546022050615
0.005,0.087,0.08176182267407082
0.005,0.088,0.08244760121344076
0.005,0.089,0.08276584187921669
0.005,0.09,0.08314688825353825
0.005,0.091,0.08360248625986508
0.005,0.092,0.08398710164448042
0.005,0.093,0.08432177144122452
0.005,0.094,0.08471544102791399
0.005,0.095,0.08531826063564975
0.005,0.096,0.08570287602026513
0.005,0.097,0.08608749140488052
0.005,0.098,0.08647210678949589
0.005,0.099,0.08685672217411128
0.006,0.001,0.050576801471041884
0.006,0.002,0.05057856057929417
0.006,0.003,0.050670198587553984
0.006,0.004,0.05026848535307086
0.006,0.005,0.05016707670982084
0.006,0.006,0.050234243766323614
0.006,0.007,0.05034577823965653
0.006,0.008,0.050419030082348125
0.006,0.009,0.05043511833326863
0.006,0.01,0.05047357987173015
0.006,0.011,0.05044881748375748
0.006,0.012,0.05067135818827432
0.006,0.013,0.050924209017461086
0.006,0.014,0.051227066375169356
0.006,0.015,0.051516116414037715
0.006,0.016,0.05176363090309577
0.006,0.017,0.05177288197445603
0.006,0.018,0.05184639177954495
0.006,0.019,0.0519253871574454
0.006,0.02,0.05211266833024681
0.006,0.021,0.05230497602255453
0.006,0.022,0.05249728371486224
0.006,0.023,0.0526895914071699
0.006,0.024,0.05288189909947763
0.006,0.025,0.05317534745464322
0.006,0.026,0.05371636540274535
0.006,0.027,0.05419528136020812
0.006,0.028,0.054541435206361906
0.006,0.029,0.05488758905251581
0.006,0.03,0.055407145929244124
0.006,0.031,0.05581128630909019
0.006,0.032,0.056157440155244
0.006,0.033,0.056539288073687785
0.006,0.034,0.0569239034583032
0.006,0.035,0.05730851884291856
0.006,0.036,0.058038060734897895
0.006,0.037,0.05888201407837713
0.006,0.038,0.05886710525065237
0.006,0.039,0.05868367706344973
0.006,0.04,0.05917043023486383
0.006,0.041,0.060026629943351804
0.006,0.042,0.06078373712746096
0.006,0.043,0.06113224393643664
0.006,0.044,0.061516859321052046
0.006,0.045,0.0619014747056674
0.006,0.046,0.06234612433593932
0.006,0.047,0.06300721119646324
0.006,0.048,0.06352172303955365
0.006,0.049,0.06414358291748802
0.006,0.05,0.06452819830210345
0.006,0.051,0.06491281368671878
0.006,0.052,0.0652974290713342
0.006,0.053,0.06568204445594955
0.006,0.054,0.06606665984056498
0.006,0.055,0.06645127522518034
0.006,0.056,0.06683589060979575
0.006,0.057,0.06729324836685072
0.006,0.058,0.06784710635798137
0.006,0.059,0.0685274206211682
0.006,0.06,0.06904461426858133
0.006,0.061,0.06959641889389798
0.006,0.062,0.06998103427851338
0.006,0.063,0.07036564966312872
0.006,0.064,0.07075026504774416
0.006,0.065,0.0711348804323595
0.006,0.066,0.07151949581697492
0.006,0.067,0.07190411120159027
0.006,0.068,0.0722887265862057
0.006,0.069,0.072673341970821
0.006,0.07,0.07305795735543641
0.006,0.071,0.07344257274005175
0.006,0.072,0.07382718812466714
0.006,0.073,0.07421180350928253
0.006,0.074,0.07459641889389793
0.006,0.075,0.0749810342785133
0.006,0.076,0.07536564966312863
0.006,0.077,0.07561578951419998
0.006,0.078,0.07635906876859636
0.006,0.079,0.07674368415321177
0.006,0.08,0.07733913501862767
0.006,0.081,0.07769727329852737
0.006,0.082,0.07807163136760306
0.006,0.083,0.07845624675221845
0.006,0.084,0.07908028829876054
0.006,0.085,0.079240618243363
0.006,0.086,0.07989599646621737
0.006,0.087,0.08041952568317215
0.006,0.088,0.08069299761846789
0.006,0.089,0.08107761300308332
0.006,0.09,0.08159912828598342
0.006,0.091,0.08198374367059885
0.006,0.092,0.08236835905521421
0.006,0.093,0.08275297443982964
0.006,0.094,0.08313758982444495
0.006,0.095,0.08353746060741617
0.006,0.096,0.08396053753049305
0.006,0.097,0.08438361445357004
0.006,0.098,0.0848066913766469
0.006,0.099,0.08522976829972387
0.007,0.001,0.04891570177917951
0.007,0.002,0.04880238893028098
0.007,0.003,0.04903521093596623
0.007,0.004,0.04916972087279717
0.007,0.005,0.04915826090157134
0.007,0.006,0.049227131107116136
0.007,0.007,0.04915751988192552
0.007,0.008,0.049180083701673385
0.007,0.009,0.04892928815006929
0.007,0.01,0.04890108082556924
0.007,0.011,0.048956566127513396
0.007,0.012,0.04924315323376742
0.007,0.013,0.04922935328148073
0.007,0.014,0.04953354509783497
0.007,0.015,0.04966349371068118
0.007,0.016,0.050014416156455556
0.007,0.017,0.05017552759688225
0.007,0.018,0.05029668214186101
0.007,0.019,0.050406956933757345
0.007,0.02,0.05055648199686632
0.007,0.021,0.050632949905709795
0.007,0.022,0.05076422663765648
0.007,0.023,0.05120851597756409
0.007,0.024,0.05140107000322296
0.007,0.025,0.05159337769553063
0.007,0.026,0.05179076411662905
0.007,0.027,0.05207604455478758
0.007,0.028,0.05227344114000844
0.007,0.029,0.05250421037077764
0.007,0.03,0.052789626672956974
0.007,0.031,0.053159956843632436
0.007,0.032,0.053544572228247864
0.007,0.033,0.05468027623992814
0.007,0.034,0.05521124687998502
0.007,0.035,0.055645365151104846
0.007,0.036,0.056454569939929526
0.007,0.037,0.05659083596713932
0.007,0.038,0.05697545135175474
0.007,0.039,0.05760845831051097
0.007,0.04,0.058200282523078566
0.007,0.041,0.059109372790299916
0.007,0.042,0.05923558355010883
0.007,0.043,0.05949554644005928
0.007,0.044,0.06020676223300281
0.007,0.045,0.06092208388804766
0.007,0.046,0.061357978451778185
0.007,0.047,0.06174259383639358
0.007,0.048,0.062127209221008964
0.007,0.049,0.06251182460562436
0.007,0.05,0.06289643999023972
0.007,0.051,0.06328105537485512
0.007,0.052,0.06366620919717786
0.007,0.053,0.0640508245817933
0.007,0.054,0.06478136674643335
0.007,0.055,0.06536488119737056
0.007,0.056,0.06576948743737193
0.007,0.057,0.06655052709582213
0.007,0.058,0.06693514248043751
0.007,0.059,0.06731975786505284
0.007,0.06,0.06770437324966824
0.007,0.061,0.06808898863428361
0.007,0.062,0.068473604018899
0.007,0.063,0.0688582194035144
0.007,0.064,0.06924283478812975
0.007,0.065,0.06962745017274517
0.007,0.066,0.07001206555736053
0.007,0.067,0.07039668094197594
0.007,0.068,0.07078129632659128
0.007,0.069,0.07116591171120672
0.007,0.07,0.07141753104623613
0.007,0.071,0.07170746542488812
0.007,0.072,0.07203383908003004
0.007,0.073,0.07277490371045062
0.007,0.074,0.07306178077902
0.007,0.075,0.07369152103691275
0.007,0.076,0.07407613642152817
0.007,0.077,0.0744607518061435
0.007,0.078,0.07484536719075893
0.007,0.079,0.07522998257537429
0.007,0.08,0.07585720138261168
0.007,0.081,0.07675514543033984
0.007,0.082,0.07716024134897934
0.007,0.083,0.07767997486933667
0.007,0.084,0.0780645902539521
0.007,0.085,0.07844920563856747
0.007,0.086,0.07912780732146693
0.007,0.087,0.07951242270608233
0.007,0.088,0.07992233074350161
0.007,0.089,0.08034540766657854
0.007,0.09,0.08076848458965546
0.007,0.091,0.0811915615127324
0.007,0.092,0.08161463843580931
0.007,0.093,0.08203771535888625
0.007,0.094,0.08246079228196314
0.007,0.095,0.08288386920504008
0.007,0.096,0.08299794174061367
0.007,0.097,0.0834263978462538
0.007,0.098,0.08394732105206647
0.007,0.099,0.08460299680108205
0.008,0.001,0.04803282844244916
0.008,0.002,0.04806645977630984
0.008,0.003,0.04827253348160866
0.008,0.004,0.04833641974913775
0.008,0.005,0.04808243367441777
0.008,0.006,0.047887037419010785
0.008,0.007,0.0477351368166169
0.008,0.008,0.0477917043261394
0.008,0.009,0.04775645709385731
0.008,0.01,0.04806924368868027
0.008,0.011,0.048197343381805806
0.008,0.012,0.04826507706902915
0.008,0.013,0.0483641749715091
0.008,0.014,0.04851065342190679
0.008,0.015,0.04858217100018208
0.008,0.016,0.04878920690022811
0.008,0.017,0.04902413115893001
0.008,0.018,0.04924762037643264
0.008,0.019,0.049378327935852805
0.008,0.02,0.049887545341047446
0.008,0.021,0.05002343975295413
0.008,0.022,0.05023003502692135
0.008,0.023,0.05039883786641481
0.008,0.024,0.05062960709718404
0.008,0.025,0.05090884534239674
0.008,0.026,0.05113961457316597
0.008,0.027,0.05137038380393521
0.008,0.028,0.0516011530347044
0.008,0.029,0.051811860970064065
0.008,0.03,0.052163472901584414
0.008,0.031,0.052837099312342914
0.008,0.032,0.05316280501563682
0.008,0.033,0.05389723407875887
0.008,0.034,0.05407942435038738
0.008,0.035,0.05444222947165183
0.008,0.036,0.055056846861872503
0.008,0.037,0.0555986811988365
0.008,0.038,0.05589772050635105
0.008,0.039,0.05656700375181282
0.008,0.04,0.05711579738750318
0.008,0.041,0.05794277133368819
0.008,0.042,0.05795031320907933
0.008,0.043,0.058334928593694726
0.008,0.044,0.058718821853091935
0.008,0.045,0.05910343723770738
0.008,0.046,0.05954516076279132
0.008,0.047,0.05996278069541365
0.008,0.048,0.060737143105615794
0.008,0.049,0.06133315167812078
0.008,0.05,0.061787464099252815
0.008,0.051,0.06266846800142141
0.008,0.052,0.06312637455570655
0.008,0.053,0.06350831705932024
0.008,0.054,0.06419325073779336
0.008,0.055,0.06486562960760577
0.008,0.056,0.06525024499222114
0.008,0.057,0.06563486037683654
0.008,0.058,0.0660194757614519
0.008,0.059,0.06640409114606725
0.008,0.06,0.06678870653068264
0.008,0.061,0.06717332191529803
0.008,0.062,0.06755793729991338
0.008,0.063,0.06794255268452878
0.008,0.064,0.06832716806914414
0.008,0.065,0.06871178345375956
0.008,0.066,0.06909639883837493
0.008,0.067,0.06948101422299033
0.008,0.068,0.06986562960760564
0.008,0.069,0.07025024499222109
0.008,0.07,0.07063486037683647
0.008,0.071,0.07128791442257798
0.008,0.072,0.07173211634769282
0.008,0.073,0.07237875906660532
0.008,0.074,0.0727633744512207
0.008,0.075,0.07314798983583609
0.008,0.076,0.07353260522045148
0.008,0.077,0.07393458368020375
0.008,0.078,0.07456609299821917
0.008,0.079,0.07494631560490764
0.008,0.08,0.07532993229577917
0.008,0.081,0.07574943151559833
0.008,0.082,0.07627673538174674
0.008,0.083,0.07669981230482373
0.008,0.084,0.07712288922790064
0.008,0.085,0.07754596615097757
0.008,0.086,0.0779690430740545
0.008,0.087,0.07839211999713143
0.008,0.088,0.07881519692020836
0.008,0.089,0.07923827384328527
0.008,0.09,0.07966135076636219
0.008,0.091,0.08008854338946826
0.008,0.092,0.0805112445676197
0.008,0.093,0.08093394574577098
0.008,0.094,0.08147132218810033
0.008,0.095,0.08212850838035902
0.008,0.096,0.08267380036955393
0.008,0.097,0.0832225688806379
0.008,0.098,0.08363585788378555
0.008,0.099,0.08405893480686254
0.009,0.001,0.04733449514328803
0.009,0.002,0.04738028002195297
0.009,0.003,0.047169690293846295
0.009,0.004,0.04703221825572091
0.009,0.005,0.047079670575334534
0.009,0.006,0.04724122550433639
0.009,0.007,0.04721681791114606
0.009,0.008,0.04737905645717639
0.009,0.009,0.04758624911448277
0.009,0.01,0.047547787576021176
0.009,0.011,0.04751009207007984
0.009,0.012,0.04751803487461789
0.009,0.013,0.047756761333649256
0.009,0.014,0.04783514227181414
0.009,0.015,0.04799896865081332
0.009,0.016,0.04822501477607656
0.009,0.017,0.048452777262905165
0.009,0.018,0.04869132931399408
0.009,0.019,0.04897740335708171
0.009,0.02,0.049218804967827746
0.009,0.021,0.049497495051868894
0.009,0.022,0.04979958291429636
0.009,0.023,0.04984256373894846
0.009,0.024,0.04991948681587152
0.009,0.025,0.05001543214608913
0.009,0.026,0.050168647951811376
0.009,0.027,0.05039941718258059
0.009,0.028,0.05054708778051044
0.009,0.029,0.05090365990074904
0.009,0.03,0.051351646759038215
