Trial,MSE,C,Epsilon
78,0.03464445986182293,0.082206667000855,0.0755061741561247
79,0.010950412961973409,0.0964400713407502,0.009985304517413387
80,0.008496238565486286,0.09140000427123486,0.0035843477337322033
81,0.008662237404105684,0.09309736616972715,0.005093100560036257
82,0.008467755182133295,0.08637171212223752,0.0026218640464640217
83,0.008806972832972212,0.09312846642509073,0.004811681364953477
84,0.010945169790117493,0.08951134511821819,0.007819008753228267
85,0.013077416789875203,0.08021985409131825,0.015505069787606315
86,0.039471290268898,0.07277758478576697,0.09284012061190397
87,0.011770302027001254,0.07981627755001007,0.012297521650164765
88,0.00921206488897271,0.05327016328340073,0.001750830213637146
89,0.01470598720994353,0.08328835565840988,0.021727898315164373
90,0.008867184370945953,0.06937021963914544,0.00572387004081162
91,0.008057232590817167,0.07492613908688701,0.00017104013565404314
92,0.007275344201045919,0.07657043778996235,0.00024345339426879407
93,0.007811870506640337,0.07374628098780021,0.00016695807475198253
94,0.008576682630690845,0.07617960964417604,0.0023101680110722625
95,0.009805984098130643,0.07283079998790937,0.00936094792240004
96,0.008078262151051481,0.06306976901030503,0.0019765053018841643
97,0.009778916209890383,0.06638079108984327,0.006820110886695489
98,0.010027866938174947,0.06802219143285755,0.00015143290409935247
99,0.00831232614630038,0.0710056159966503,0.005347467690616968
