Trial,MSE,C,Epsilon
59,0.012261683038586444,0.07457287811290805,0.019623377877262146
60,0.03132892567570621,0.0703487338567163,0.0695511214107846
61,0.007990637393193108,0.09319052103787151,0.00018761895591114198
62,0.008619695390904134,0.08583645397387364,0.006604009340748581
63,0.008727524597338684,0.08330163911405425,0.0033233098882548707
64,0.01047407742227634,0.07375412921875626,0.00878929702679995
65,0.011977245741831361,0.08096789031618318,0.012392300558732158
66,0.007982068780895784,0.07652315571646243,0.003260765519741443
67,0.00912816535798019,0.08821885612456808,0.0072395363538247885
68,0.012598609221705406,0.09322874454011659,0.01697176257218838
69,0.010586120428493676,0.06875299456832794,0.012678488390312518
70,0.008004835005241436,0.05790208847513073,0.002858567304267503
71,0.008010360407514404,0.09949477223125193,0.005617317487289742
72,0.00826439025996562,0.08287350252975031,0.00813290860862676
73,0.00819379053762592,0.07894220832376134,0.0030629423048876246
74,0.01056957639923035,0.06305025077707148,0.009974126145881316
75,0.007202931196586318,0.08700098816571056,0.00036338119271221394
76,0.007370510801272856,0.08562570310157247,0.000590496991647082
77,0.011322763660561331,0.015973980894302027,0.0005936363426622326
78,0.009686651650315887,0.0879600325703471,0.006785191074478123
79,0.012966643507485245,0.09228981018941843,0.013718461579338582
80,0.007786629955629128,0.07400204227117699,0.0016617013349407655
81,0.007254977889002625,0.07311557320655,0.0012036552778540881
82,0.0086533639506345,0.06888766120786725,0.005882527722243682
83,0.009550937365214698,0.07766636415252313,0.00902021577311031
84,0.007656349258550217,0.0864201219200542,0.005432814858115198
85,0.008008363878082703,0.08551473513001681,0.00038862985969022773
86,0.009160913490325823,0.0799806392769863,0.006046321286774262
87,0.010413179218336725,0.08728452642001834,0.010829434358752998
88,0.007335704417049263,0.08447294829980437,0.0021139513571187627
89,0.007965425853550414,0.07209448361793243,0.002286792208179075
90,0.039330260923417175,0.08393154543732166,0.09517413641104333
91,0.006854519178498671,0.0910064193664395,0.0001581134217355228
92,0.007639019456759298,0.09531361949016506,0.0019172755762019364
93,0.008986124758371914,0.09101575951945143,0.002514405632099922
94,0.008015728614131815,0.09414664231525562,0.00010320487445213841
95,0.009499664507190874,0.0963119377536622,0.008075165873793515
96,0.008213419674406803,0.09012764376992627,0.004904035080094942
97,0.010715808846583883,0.09409216447241964,0.014908724154016346
98,0.026307798288242784,0.09669900409862955,0.05746862659298553
99,0.007504728411262489,0.07739097419817953,0.002445003461368616
