Trial,MSE,C,Epsilon
66,0.06740802557904302,0.017875930543613715,0.004232430651754106
67,0.05775139598273249,0.0032348239670413684,0.008595453985119753
68,0.0715871798928544,0.0268027393989279,0.07792040836905677
69,0.06581298832887342,0.07017850482076017,0.00847163416112816
70,0.060443183228511,0.0034894129208629847,0.01192817229497235
71,0.06934305765379212,0.0024238702641522303,0.01162452159474575
72,0.06508646298780438,0.012836664482054928,0.01576650249685012
73,0.06266325244085415,0.005282041060927358,0.008202376969351308
74,0.06363410512452132,0.09782374611083908,0.003343029701291524
75,0.06128317940702532,0.09071527230937224,0.021777041923569704
76,0.06203891059991382,0.020830969664016517,0.012584577100210166
77,0.06390790418836466,0.009037751811784487,0.017582193295796324
78,0.06803110857025885,0.01335679103623538,0.0001883547392955839
79,0.06450586592354883,0.0030560473817376433,0.007815154064018299
80,0.06660390155794393,0.06567770184938637,0.006030893898041086
81,0.06423273928603394,0.0041642719294232595,0.011093933683982406
82,0.06417406746487471,0.08016736858883325,0.002534167072466442
83,0.06277402364498905,0.008080266083615537,0.015112139006749636
84,0.06498800908798189,0.011947476568044263,0.0055148140820828525
85,0.06392003077025536,0.006113663767696086,0.0038049668190780145
86,0.06478483885505301,0.08685849478499211,0.01323895319757679
87,0.060424949092406366,0.015586341723953793,0.00877278688115316
88,0.05896201753131789,0.016725709435332102,0.009149801054439839
89,0.06259587095354882,0.01528007464892865,0.008057626207524432
90,0.06220492988458556,0.021207511881935207,0.016809471533106315
91,0.0652130293948888,0.016501476680443224,0.009428090994471203
92,0.06865783777107624,0.02637760950259299,0.09880794369947257
93,0.06583309971954439,0.010796793244991523,0.01150054126763338
94,0.05906809665669814,0.07529817322011369,0.019206498769444216
95,0.06331621793985193,0.07385918622046515,0.024444919024412738
96,0.05920939884849201,0.03349243680537989,0.01876298666876838
97,0.06309004484804782,0.03102014111429525,0.03711920995819932
98,0.06695093775836232,0.04512063090018529,0.029092332871153204
99,0.06329880816908348,0.03701656708933932,0.022732577494784557
